,id,date,from_id,to_id,fwd_from,message,type,duration
94,843794,2022-01-15 23:12:37+00:00,PeerUser(user_id=337109408),PeerChat(chat_id=674628904),,то есть в магазин завтра не нужно будет?,text,
95,843793,2022-01-15 21:34:10+00:00,PeerUser(user_id=428330492),PeerChat(chat_id=674628904),,Там есть что-то,text,
96,843792,2022-01-15 21:05:10+00:00,PeerUser(user_id=337109408),PeerChat(chat_id=674628904),,а что мы будем есть?,text,
97,843764,2022-01-15 17:40:27+00:00,PeerUser(user_id=383661568),PeerChat(chat_id=674628904),,Кокок,text,
98,843720,2022-01-15 15:20:22+00:00,PeerUser(user_id=337109408),PeerChat(chat_id=674628904),,хорошо,text,
99,843719,2022-01-15 15:20:10+00:00,PeerUser(user_id=428330492),PeerChat(chat_id=674628904),,"Я короче подойду к 11, а вы когда сможете",text,
100,843718,2022-01-15 15:10:29+00:00,PeerUser(user_id=337109408),PeerChat(chat_id=674628904),,у меня до часу англ,text,
101,843717,2022-01-15 15:04:29+00:00,PeerUser(user_id=428330492),PeerChat(chat_id=674628904),,Го завтра на 11,text,
102,843649,2022-01-14 21:05:08+00:00,PeerUser(user_id=383661568),PeerChat(chat_id=674628904),,Бомбв,text,
103,843648,2022-01-14 21:04:53+00:00,PeerUser(user_id=337109408),PeerChat(chat_id=674628904),,да,text,
104,843647,2022-01-14 21:04:43+00:00,PeerUser(user_id=383661568),PeerChat(chat_id=674628904),,Ты её берёшь?,text,
105,843646,2022-01-14 21:04:39+00:00,PeerUser(user_id=383661568),PeerChat(chat_id=674628904),,"Я ётту не помню совсем, только представляю о чём",text,
106,843645,2022-01-14 21:04:17+00:00,PeerUser(user_id=337109408),PeerChat(chat_id=674628904),,она чем то на ётту похожа,text,
107,843644,2022-01-14 20:21:18+00:00,PeerUser(user_id=383661568),PeerChat(chat_id=674628904),,😏,sticker,
108,843643,2022-01-14 20:21:17+00:00,PeerUser(user_id=383661568),PeerChat(chat_id=674628904),,Тогда бери,text,
109,843642,2022-01-14 20:20:57+00:00,PeerUser(user_id=337109408),PeerChat(chat_id=674628904),,прям очень,text,
110,843641,2022-01-14 20:20:49+00:00,PeerUser(user_id=337109408),PeerChat(chat_id=674628904),,эта крутая,text,
111,843640,2022-01-14 20:20:47+00:00,PeerUser(user_id=337109408),PeerChat(chat_id=674628904),,,video,5
112,843639,2022-01-14 19:24:37+00:00,PeerUser(user_id=428330492),PeerChat(chat_id=674628904),,"Ага, эти две тоже хотел предложить",text,
113,843638,2022-01-14 19:18:54+00:00,PeerUser(user_id=383661568),PeerChat(chat_id=674628904),,😏,sticker,
114,843637,2022-01-14 19:18:46+00:00,PeerUser(user_id=383661568),PeerChat(chat_id=674628904),,Тупо залутала господина,text,
115,843636,2022-01-14 19:18:20+00:00,PeerUser(user_id=383661568),PeerChat(chat_id=674628904),,😳,sticker,
116,843635,2022-01-14 19:18:17+00:00,PeerUser(user_id=383661568),PeerChat(chat_id=674628904),,"Нужно подписочную игру выпускать, добавляя новые карточки каждый месяц",text,
117,843634,2022-01-14 19:17:48+00:00,PeerUser(user_id=383661568),PeerChat(chat_id=674628904),,Она устарела через 5 минут после выхода,text,
118,843633,2022-01-14 19:17:36+00:00,PeerUser(user_id=383661568),PeerChat(chat_id=674628904),,"Сыглы, оно не сильно нужно",text,
119,843632,2022-01-14 19:17:34+00:00,PeerUser(user_id=337109408),PeerChat(chat_id=674628904),,она кринжовая))),text,
120,843631,2022-01-14 19:17:19+00:00,PeerUser(user_id=337109408),PeerChat(chat_id=674628904),,кроме твистера и мемология,text,
121,843630,2022-01-14 19:17:11+00:00,PeerUser(user_id=337109408),PeerChat(chat_id=674628904),,я короче взяла 3,text,
122,843629,2022-01-14 19:17:05+00:00,PeerUser(user_id=337109408),PeerChat(chat_id=674628904),,типа дополнение,text,
123,843628,2022-01-14 19:17:01+00:00,PeerUser(user_id=337109408),PeerChat(chat_id=674628904),,там 2 комплекта,text,
124,843627,2022-01-14 19:12:22+00:00,PeerUser(user_id=383661568),PeerChat(chat_id=674628904),,@Naum_zak @mostovama,text,
125,843626,2022-01-14 19:12:07+00:00,PeerUser(user_id=383661568),PeerChat(chat_id=674628904),,Ужас будет лучше для карликов как мы,text,
126,843625,2022-01-14 19:11:52+00:00,PeerUser(user_id=383661568),PeerChat(chat_id=674628904),,Или тракера,text,
127,843624,2022-01-14 19:11:48+00:00,PeerUser(user_id=383661568),PeerChat(chat_id=674628904),,Ужас,text,
128,843623,2022-01-14 19:10:52+00:00,PeerUser(user_id=337109408),PeerChat(chat_id=674628904),,что из этого брать?,text,
129,843622,2022-01-14 19:10:47+00:00,PeerUser(user_id=337109408),PeerChat(chat_id=674628904),,,video,22
130,842593,2022-01-11 10:31:26+00:00,PeerUser(user_id=383661568),PeerChat(chat_id=674628904),,Нужно мозгануть,text,
131,842592,2022-01-11 10:31:04+00:00,PeerUser(user_id=428330492),PeerChat(chat_id=674628904),,Поняли,text,
132,842591,2022-01-11 10:30:57+00:00,PeerUser(user_id=428330492),PeerChat(chat_id=674628904),,Можно,text,
133,842590,2022-01-11 10:30:42+00:00,PeerUser(user_id=463034736),PeerChat(chat_id=674628904),,аниме смотреть?🥺👉👈,text,
134,842589,2022-01-11 10:30:42+00:00,PeerUser(user_id=337109408),PeerChat(chat_id=674628904),,у меня с 8 английский,text,
135,842588,2022-01-11 10:30:15+00:00,PeerUser(user_id=428330492),PeerChat(chat_id=674628904),,Если есть желание,text,
136,842587,2022-01-11 10:30:05+00:00,PeerUser(user_id=428330492),PeerChat(chat_id=674628904),,"В четверг в 6 освобожусь, в 6.30 у отца можно встретиться",text,
137,841916,2022-01-09 07:43:17+00:00,PeerUser(user_id=383661568),PeerChat(chat_id=674628904),,Ок,text,
138,841877,2022-01-09 06:07:18+00:00,PeerUser(user_id=428330492),PeerChat(chat_id=674628904),,"Маша берет, вы тоже можете",text,
139,841876,2022-01-08 23:18:48+00:00,PeerUser(user_id=383661568),PeerChat(chat_id=674628904),,Ликёр берём?,text,
140,841829,2022-01-08 20:34:37+00:00,PeerUser(user_id=383661568),PeerChat(chat_id=674628904),,Тк,text,
141,841828,2022-01-08 20:34:08+00:00,PeerUser(user_id=428330492),PeerChat(chat_id=674628904),,"Напишите, когда будете в магазе, может уже успею прийти",text,
142,841827,2022-01-08 20:33:54+00:00,PeerUser(user_id=383661568),PeerChat(chat_id=674628904),,,video,14
143,841826,2022-01-08 20:33:50+00:00,PeerUser(user_id=428330492),PeerChat(chat_id=674628904),,Ок,text,
144,841825,2022-01-08 20:33:46+00:00,PeerUser(user_id=383661568),PeerChat(chat_id=674628904),,Докупим на месте,text,
145,841824,2022-01-08 20:33:43+00:00,PeerUser(user_id=383661568),PeerChat(chat_id=674628904),,"Ок, если чего-то не будет, то пиши",text,
146,841823,2022-01-08 20:33:39+00:00,PeerUser(user_id=428330492),PeerChat(chat_id=674628904),,Варик,text,
147,841822,2022-01-08 20:33:28+00:00,PeerUser(user_id=428330492),PeerChat(chat_id=674628904),,Да вроде,text,
148,841820,2022-01-08 20:33:09+00:00,PeerUser(user_id=383661568),PeerChat(chat_id=674628904),,Яйца итд есть?,text,
149,841819,2022-01-08 20:33:00+00:00,PeerUser(user_id=428330492),PeerChat(chat_id=674628904),,Да,text,
150,841818,2022-01-08 20:32:56+00:00,PeerUser(user_id=383661568),PeerChat(chat_id=674628904),,Карбонару типо делать?,text,
151,841817,2022-01-08 20:32:52+00:00,PeerUser(user_id=337109408),PeerChat(chat_id=674628904),,грудка копченая?,text,
152,841816,2022-01-08 20:32:51+00:00,PeerUser(user_id=428330492),PeerChat(chat_id=674628904),,Ага,text,
153,841815,2022-01-08 20:32:49+00:00,PeerUser(user_id=383661568),PeerChat(chat_id=674628904),,Кусочек,text,
154,841814,2022-01-08 20:32:44+00:00,PeerUser(user_id=383661568),PeerChat(chat_id=674628904),,Что-то такое мейби,text,
155,841813,2022-01-08 20:32:39+00:00,PeerUser(user_id=383661568),PeerChat(chat_id=674628904),,Ветчину какую,text,
156,841812,2022-01-08 20:32:34+00:00,PeerUser(user_id=383661568),PeerChat(chat_id=674628904),,Окс,text,
157,841811,2022-01-08 20:32:28+00:00,PeerUser(user_id=428330492),PeerChat(chat_id=674628904),,Любого,text,
158,841810,2022-01-08 20:32:24+00:00,PeerUser(user_id=428330492),PeerChat(chat_id=674628904),,"Если есть, если нет, то можно кусок мяса взять",text,
159,841809,2022-01-08 20:32:22+00:00,PeerUser(user_id=337109408),PeerChat(chat_id=674628904),,или сыр,text,
160,841808,2022-01-08 20:32:10+00:00,PeerUser(user_id=337109408),PeerChat(chat_id=674628904),,мб бекончик,text,
161,841807,2022-01-08 20:31:58+00:00,PeerUser(user_id=383661568),PeerChat(chat_id=674628904),,Нам что-то притащить? К спагетям,text,
162,841806,2022-01-08 20:31:44+00:00,PeerUser(user_id=428330492),PeerChat(chat_id=674628904),,"Та не, спагетти приготовим с чем-то",text,
163,841805,2022-01-08 20:31:40+00:00,PeerUser(user_id=383661568),PeerChat(chat_id=674628904),,Ок,text,
164,841804,2022-01-08 20:31:33+00:00,PeerUser(user_id=428330492),PeerChat(chat_id=674628904),,"Сладкого тоже нет, можете взять, и потом поделим",text,
165,841803,2022-01-08 20:31:22+00:00,PeerUser(user_id=383661568),PeerChat(chat_id=674628904),,Бичи?,text,
166,841802,2022-01-08 20:31:12+00:00,PeerUser(user_id=428330492),PeerChat(chat_id=674628904),,Ага,text,
167,841801,2022-01-08 20:31:04+00:00,PeerUser(user_id=383661568),PeerChat(chat_id=674628904),,Торпедирование?,text,
168,841800,2022-01-08 20:30:58+00:00,PeerUser(user_id=383661568),PeerChat(chat_id=674628904),,Сиську?,text,
169,841799,2022-01-08 20:30:57+00:00,PeerUser(user_id=428330492),PeerChat(chat_id=674628904),,И хавку надо будет готовить,text,
170,841798,2022-01-08 20:30:55+00:00,PeerUser(user_id=383661568),PeerChat(chat_id=674628904),,Да,text,
171,841797,2022-01-08 20:30:50+00:00,PeerUser(user_id=428330492),PeerChat(chat_id=674628904),,Сможет колу взять,text,
172,841796,2022-01-08 20:30:41+00:00,PeerUser(user_id=383661568),PeerChat(chat_id=674628904),,Да,text,
173,841795,2022-01-08 20:30:38+00:00,PeerUser(user_id=383661568),PeerChat(chat_id=674628904),,"Но на колонизаторов уйдёт уйма времени, заняться найдём чем",text,
174,841794,2022-01-08 20:30:38+00:00,PeerUser(user_id=428330492),PeerChat(chat_id=674628904),,Вы будете АТБ проходить?,text,
175,841793,2022-01-08 20:30:26+00:00,PeerUser(user_id=383661568),PeerChat(chat_id=674628904),,Тогда по ходу дела посмотрим,text,
176,841792,2022-01-08 20:30:25+00:00,PeerUser(user_id=428330492),PeerChat(chat_id=674628904),,К слову,text,
177,841791,2022-01-08 20:30:20+00:00,PeerUser(user_id=383661568),PeerChat(chat_id=674628904),,Окс,text,
178,841790,2022-01-08 20:30:07+00:00,PeerUser(user_id=428330492),PeerChat(chat_id=674628904),,"Может взять, но мы тоже достаточно возьмём",text,
179,841789,2022-01-08 20:29:42+00:00,PeerUser(user_id=383661568),PeerChat(chat_id=674628904),,Про игру в основном,text,
180,841788,2022-01-08 20:29:33+00:00,PeerUser(user_id=428330492),PeerChat(chat_id=674628904),,"А, его как хочешь",text,
181,841756,2022-01-08 19:34:14+00:00,PeerUser(user_id=337109408),PeerChat(chat_id=674628904),,ок,text,
182,841755,2022-01-08 19:33:59+00:00,PeerUser(user_id=337109408),PeerChat(chat_id=674628904),,Андрея,text,
183,841754,2022-01-08 19:33:51+00:00,PeerUser(user_id=337109408),PeerChat(chat_id=674628904),,да,text,
184,841753,2022-01-08 19:33:49+00:00,PeerUser(user_id=337109408),PeerChat(chat_id=674628904),,jd,text,
185,841752,2022-01-08 19:33:12+00:00,PeerUser(user_id=428330492),PeerChat(chat_id=674628904),,"К слову, мне утром попросили на почту сходить, поэтому на 11",text,
186,841751,2022-01-08 19:32:30+00:00,PeerUser(user_id=428330492),PeerChat(chat_id=674628904),,Шакала?,text,
187,841744,2022-01-08 18:16:11+00:00,PeerUser(user_id=383661568),PeerChat(chat_id=674628904),,Или того что донесёте хватит?,text,
188,841743,2022-01-08 18:15:54+00:00,PeerUser(user_id=383661568),PeerChat(chat_id=674628904),,Насте шакала кста брать?,text,
189,841381,2022-01-08 11:51:27+00:00,PeerUser(user_id=428330492),PeerChat(chat_id=674628904),,Я к 10 буду,text,
190,841380,2022-01-08 11:51:15+00:00,PeerUser(user_id=428330492),PeerChat(chat_id=674628904),,Ок,text,
191,841379,2022-01-08 11:51:09+00:00,PeerUser(user_id=383661568),PeerChat(chat_id=674628904),,Но к половине думаю дойдём,text,
192,841378,2022-01-08 11:51:02+00:00,PeerUser(user_id=383661568),PeerChat(chat_id=674628904),,На 10 не обещаю,text,
193,841377,2022-01-08 11:51:01+00:00,PeerUser(user_id=428330492),PeerChat(chat_id=674628904),,Ахаххах,text,
194,841376,2022-01-08 11:50:55+00:00,PeerUser(user_id=383661568),PeerChat(chat_id=674628904),,Показалось что Марцинкевич на фоне,text,
195,841375,2022-01-08 11:50:39+00:00,PeerUser(user_id=383661568),PeerChat(chat_id=674628904),,Сюююдаааа,text,
196,841340,2022-01-08 10:53:32+00:00,PeerUser(user_id=428330492),PeerChat(chat_id=674628904),,,photo,
197,841339,2022-01-08 10:51:32+00:00,PeerUser(user_id=428330492),PeerChat(chat_id=674628904),,"Можно на 10 собраться, если выползите",text,
198,841338,2022-01-08 10:51:07+00:00,PeerUser(user_id=428330492),PeerChat(chat_id=674628904),,С 9.30,text,
199,841337,2022-01-08 10:51:02+00:00,PeerUser(user_id=428330492),PeerChat(chat_id=674628904),,Завтра хата свободна,text,
200,841336,2022-01-08 10:50:54+00:00,PeerUser(user_id=428330492),PeerChat(chat_id=674628904),,,photo,
201,841335,2022-01-08 10:50:54+00:00,PeerUser(user_id=428330492),PeerChat(chat_id=674628904),,,text,
