,id,date,from_id,to_id,fwd_from,message,type,duration
11,1577,2022-02-16 06:35:22+00:00,,PeerChannel(channel_id=1754252633),,"Байден выступил с заявлениями по гарантиям безопасности и Украине:

— заявил, что согласен с предложением России идти путём дипломатии в ситуации с украинским вопросом: «Мы должны использовать любую дипломатическую возможность»;

— подчеркнул, что возможность «атаки» РФ на Украину остаётся: «Мы готовы решительно ответить в случае, если Россия нападёт на Украину, и это до сих пор остаётся очень вероятным»;

— отметил, что Штаты не намерены дестабилизировать ситуацию в России, а США и НАТО не представляют для РФ угрозы;

— добавил, что США не планируют отправлять свои войска на Украину в случае начала там военных действий;

— указал, что Вашингтон готов зафиксировать письменные договорённости по безопасности с Россией в случае их достижения;

— пообещал, что Запад введёт против РФ санкции в сфере экспортного контроля и финансов в случае агрессии против Украины, а также остановит «Северный поток — 2».

👉 Топор Live",photo,
12,1576,2022-02-16 06:06:16+00:00,,PeerChannel(channel_id=1754252633),,"Британский таблоид Sun отредактировал свою статью, в которой указывалось время ""вторжения"" России на Украину. 

В измененном тексте точное время вторжения 4.00 мск авторы заменили на то, что оно может начаться «в любое время». При этом таблоид оставил ссылку на данные разведки.

👉 Топор Live",text,
13,1575,2022-02-16 05:30:43+00:00,,PeerChannel(channel_id=1754252633),,"⚡️Российского вторжения вна Украину не произошло. 

После вчерашних заявлений различных британских СМИ агенство Reuters запустило прямую трансляцию из Киева на Майдане, в ожидании нападения. Однако никакого нападение не было, после чего многие раскритиковали британские газеты: 

«Война должна была начаться 46 минут назад. Я поставил будильник, чтобы проснуться вовремя, но ничего не происходит. Западные СМИ разочарование, много обещаний, толку ноль», — иронично написал один из пользователей.

👉 Топор Live",video,16
14,1574,2022-02-15 21:08:13+00:00,,PeerChannel(channel_id=1754252633),,"В Кремле с иронией отнеслись к сообщениям западных СМИ про российское ""вторжение"" на Украину под утро. 

Песков предложил украинцам поставить будильники и самим убедиться.

👉 Топор Live",photo,
15,1573,2022-02-15 21:01:06+00:00,,PeerChannel(channel_id=1754252633),,"Байден заявил, что США пока не могут подтвердить отвод войск РФ от границы с Украиной, но если бы это случилось, было бы хорошо.

👉 Топор Live",text,
16,1572,2022-02-15 20:17:23+00:00,,PeerChannel(channel_id=1754252633),,"В Питере двое 15-летних подростков спрыгнули из окна девятиэтажки.

Парень с девушкой решили вместе уйти из этого мира. Что стала причиной поступка пока выясняется.

👉 Топор Live",photo,
17,1571,2022-02-15 20:08:57+00:00,,PeerChannel(channel_id=1754252633),,"⚡️Украина запросила у НАТО более сотни внедорожников, а также средства разминирования и радиохимической разведки.

👉 Топор Live",text,
18,1570,2022-02-15 19:45:37+00:00,,PeerChannel(channel_id=1754252633),,"Макрон призвал Путина не признавать ДНР и ЛНР, — CNN, ссылаясь на представителя Елисейского дворца.

👉 Топор Live",photo,
19,1569,2022-02-15 19:35:06+00:00,,PeerChannel(channel_id=1754252633),,"⚡️На территории Польши введён режим киберугрозы, причины не уточняются — премьер Польши.

👉 Топор Live",text,
20,1568,2022-02-15 19:31:13+00:00,,PeerChannel(channel_id=1754252633),"MessageFwdHeader(date=datetime.datetime(2022, 2, 15, 19, 7, 42, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1237513492), from_name=None, channel_post=26842, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)","Сегодня в Москве сбили Даню Милохина. 

Случилось это когда известный дилдокер выходил из своего майбаха – его сбил велосипедист.

Решили всё мирно, виновник может почку не продавать, даже скорую вызывать не стали

👉 Топор +18",photo,
21,1567,2022-02-15 19:31:12+00:00,,PeerChannel(channel_id=1754252633),"MessageFwdHeader(date=datetime.datetime(2022, 2, 15, 19, 7, 42, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1237513492), from_name=None, channel_post=26841, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)",,photo,
22,1566,2022-02-15 19:31:12+00:00,,PeerChannel(channel_id=1754252633),"MessageFwdHeader(date=datetime.datetime(2022, 2, 15, 19, 7, 42, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1237513492), from_name=None, channel_post=26840, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)",,photo,
23,1565,2022-02-15 19:31:12+00:00,,PeerChannel(channel_id=1754252633),"MessageFwdHeader(date=datetime.datetime(2022, 2, 15, 19, 7, 41, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1237513492), from_name=None, channel_post=26839, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)",,video,70
24,1564,2022-02-15 19:31:12+00:00,,PeerChannel(channel_id=1754252633),"MessageFwdHeader(date=datetime.datetime(2022, 2, 15, 19, 7, 41, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1237513492), from_name=None, channel_post=26838, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)",,video,41
25,1558,2022-02-15 19:24:27+00:00,,PeerChannel(channel_id=1754252633),,"По информации источников CNN в разведке США, операция по вторжению в Украину получила название Астролябия Будды.

Наркомания.

👉 Топор Live",text,
26,1557,2022-02-15 18:25:42+00:00,,PeerChannel(channel_id=1754252633),,"⚡️ Bloomberg теперь в Telegram!

Самое быстрое СМИ о финансах @bIoomberg_russia появилось для россиян. 

• Стартапы и технологии: кто подвинет Tesla и Илона Маска с пьедестала в 2022 году?
• Тренды в инвестициях: свежие данные напрямую от руководств компаний.
• Криптовалюты и NFT: о трендах в экономике и как на них умножить капитал.

Хотите превращать информацию в деньги? Читайте Bloomberg

#реклама",photo,
27,1556,2022-02-15 18:15:48+00:00,,PeerChannel(channel_id=1754252633),,"⚡️ООН на фоне публикаций Sun и Mirror с «точным временем нападения России на Украину» призвала избегать подстрекательской риторики.

👉 Топор Live",text,
28,1555,2022-02-15 18:02:13+00:00,,PeerChannel(channel_id=1754252633),,"⚡️В МИД РФ назвали дезинформацией утверждения главы МИД Британии, что РФ «вторгнется» на Украину «под чужим флагом». 

👉 Топор Live",text,
29,1554,2022-02-15 17:46:50+00:00,,PeerChannel(channel_id=1754252633),,"⚡️Петербург достиг 100% коллективного иммунитета от COVID-19 — власти. 

👉 Топор Live",photo,
30,1553,2022-02-15 17:20:47+00:00,,PeerChannel(channel_id=1754252633),,"Использование Путиным слова «геноцид» применительно к Донбассу является неправильным — канцлер ФРГ Шольц

👉 Топор Live",photo,
31,1552,2022-02-15 17:02:57+00:00,,PeerChannel(channel_id=1754252633),,"Шольц о том, будет ли Зеленский выполнять Минские соглашения: их должны придерживаться все. 

👉 Топор Live",text,
32,1551,2022-02-15 16:40:44+00:00,,PeerChannel(channel_id=1754252633),,"⚡️Центробанк Индии назвал криптовалюту финансовой пирамидой.

👉 Топор Live",text,
33,1550,2022-02-15 16:21:34+00:00,,PeerChannel(channel_id=1754252633),,"⚡️Глобальный сбой украинского сегмента интернета:
не работают сайты и интернет-банкинг Приватбанка и Ощадбанка, не открывается сайт Минобороны страны. 

Центр информационной безопасности Украины заявил о DDOS-атаке на сайты.

👉 Топор Live",text,
34,1549,2022-02-15 16:04:17+00:00,,PeerChannel(channel_id=1754252633),,"Расширение НАТО не планируется, его нет в повестке — Шольц

👉 Топор Live",photo,
35,1548,2022-02-15 15:07:42+00:00,,PeerChannel(channel_id=1754252633),,"Инстасамка в очередной раз вставила себе в жопу импланты, размерами с земной шар. 

Видео без цензуры опубликовали в Топоре 18+",photo,
36,1547,2022-02-15 15:01:37+00:00,,PeerChannel(channel_id=1754252633),,"⚡️Путин на вопрос, как Россия будет действовать дальше:

«По плану. А из чего он будет складываться? Из реальной обстановки на местах. Кто может ответить, как она будет складываться? Пока никто, это зависит не только от нас. Но мы будем стремиться договариваться по вопросам, которые нами были поставлены, дипломатическим путем». 

👉 Топор Live",text,
37,1546,2022-02-15 14:50:06+00:00,,PeerChannel(channel_id=1754252633),,"⚡️Для России отсрочка вступления Украины в НАТО ничего не меняет, мы хотим этот вопрос решить сейчас — Путин.

👉 Топор Live",text,
38,1545,2022-02-15 14:38:16+00:00,,PeerChannel(channel_id=1754252633),,"Россия не может закрывать глаза на то, как США и НАТО вольно трактуют принципы неделимости безопасности, — Путин.

👉 Топор Live",text,
39,1544,2022-02-15 14:20:06+00:00,,PeerChannel(channel_id=1754252633),,"Путин напомнил, что вна Украине массово нарушаются права человека, а также законодательно закреплена дискриминация русскоязычного населения.

Он также отметил, что киевские власти отказываются следовать Минским соглашениям.

👉 Топор Live",text,
40,1543,2022-02-15 14:12:00+00:00,,PeerChannel(channel_id=1754252633),,"Переговоры президента РФ Владимира Путина и канцлера Германии Олафа Шольца в Москве завершились.

Путин после переговоров с Шольцем: Россия продолжит поставки газа через Украину даже после 2024, если будет спрос и рентабельность

👉 Топор Live",video,32
41,1542,2022-02-15 13:55:39+00:00,,PeerChannel(channel_id=1754252633),,"В министерстве госбезопасности ЛНР заявили, что предотвратили теракт в центре Луганска.

👉 Топор Live",text,
42,1541,2022-02-15 13:41:38+00:00,,PeerChannel(channel_id=1754252633),,"Российское вторжение на Украину весьма вероятно, несмотря на сообщения об отводе войск после учений. — Глава британского МИД Трасс 

«Мы должны увидеть полномасштабный отвод, чтобы показать, что это правда» — добавила Трасс.

👉 Топор Live",video,24
43,1540,2022-02-15 13:37:05+00:00,,PeerChannel(channel_id=1754252633),,"Секретарь СНБО Украины заявил, что возможное признание ДНР и ЛНР со стороны России не сыграет большой роли, Киев не собирается захватывать их силой, — WSJ

👉 Топор Live",text,
44,1539,2022-02-15 13:18:01+00:00,,PeerChannel(channel_id=1754252633),,"⚡️Решения саммита Бухареста о возможности вступления Украины в НАТО остаются в силе – генсек Столтенберг. 

👉 Топор Live",text,
45,1538,2022-02-15 12:57:37+00:00,,PeerChannel(channel_id=1754252633),,"⚡️Россия в случае признания ДНР и ЛНР нарушит международное право и усложнит урегулирование в рамках минских договоренностей - Столтенберг

👉 Топор Live",text,
46,1537,2022-02-15 12:34:01+00:00,,PeerChannel(channel_id=1754252633),,"«Наиболее вероятным временем для приказа Путина было 3 часа ночи (1 час ночи по британскому времени).

Американские разведчики полагают, что киевские военные и правительственные центры управления и контроля подвергнутся шквалу авиаударов, прежде чем танки пересекут границу» — TheSun ссылаясь на американскую разведку. 

👉 Топор Live",photo,
47,1536,2022-02-15 12:13:18+00:00,,PeerChannel(channel_id=1754252633),,"«Россия нападет на Украину завтра в час ночи с танками, ракетами и 200 тысячами солдат» - британское издание The Sun ссылаясь на источники в американской разведке. 

👉 Топор Live",photo,
48,1535,2022-02-15 11:52:05+00:00,,PeerChannel(channel_id=1754252633),,"⚡️Офис Зеленского назвал ""правильным сигналом"" процесс завершения учений Минобороны РФ.

👉 Топор Live",photo,
49,1534,2022-02-15 11:42:58+00:00,,PeerChannel(channel_id=1754252633),,"⚡️Обращение Госдумы к президенту по ДНР и ЛНР не предполагает какого-то ""вторжения"" и отражает мнение большой части россиян, — сенатор Климов  

👉 Топор Live",text,
50,1533,2022-02-15 11:16:55+00:00,,PeerChannel(channel_id=1754252633),,"⚡️Россия не будет принимать участия в сегодняшней встрече по Венскому документу в ОБСЕ. — МИД РФ.

👉 Топор Live",text,
51,1532,2022-02-15 11:09:20+00:00,,PeerChannel(channel_id=1754252633),,"⚡️Лавров назвал спекуляциями разговоры о том, что российско-белорусские учения затеяны для вторжения на Украину.

👉 Топор Live",photo,
52,1531,2022-02-15 10:43:54+00:00,,PeerChannel(channel_id=1754252633),,"⚡️В Кремле начались переговоры Путина и Шольца.

👉 Топор Live",video,3
53,1530,2022-02-15 10:33:14+00:00,,PeerChannel(channel_id=1754252633),,"⚡️Депутаты Госдумы большинством голосов поддержали направление президенту России обращения о признании ДНР и ЛНР — результаты голосования.

Обращение будет направлено президенту незамедлительно, — Володин.

Ранее Глава МИД Украины Дмитрий Кулеба заявил, что Киев будет расценивать признание Москвой ДНР и ЛНР как выход РФ из Минских соглашений.

👉 Топор Live",video,17
54,1529,2022-02-15 10:30:37+00:00,,PeerChannel(channel_id=1754252633),,"Доверие между странами ОБСЕ находится на рекордно низком уровне — Лавров. 

👉 Топор Live",video,32
55,1528,2022-02-15 10:20:23+00:00,,PeerChannel(channel_id=1754252633),,"Право проводить учения на территории России не подлежит обсуждению, — пресс-секретарь президента РФ Дмитрий Песков.

👉 Топор Live",text,
56,1527,2022-02-15 10:10:11+00:00,,PeerChannel(channel_id=1754252633),,"⚡️Военные приступили к возвращению из Крыма после плановых учений.

👉 Топор Live",photo,
57,1526,2022-02-15 10:08:05+00:00,,PeerChannel(channel_id=1754252633),,"⚡️Британия вслед за США заявила. что эвакуировала часть дипломатов из Киева во Львов, но сохраняет присутствие в столице Украины.

👉 Топор Live",text,
58,1525,2022-02-15 10:02:28+00:00,,PeerChannel(channel_id=1754252633),,"⚡️Никаких официальных решений о возможности признания Россией ЛНР и ДНР не принималось — Песков

👉 Топор Live",text,
59,1524,2022-02-15 09:56:42+00:00,,PeerChannel(channel_id=1754252633),,"⚡️Юлия Тимошенко, глава украинской партии ""Батькивщина"", призвала Верховную Раду Украины принять заявление о неприемлемости Минских соглашений и инициировать новый формат мирных переговоров по Донбассу.

👉 Топор Live",text,
60,1522,2022-02-15 09:50:37+00:00,,PeerChannel(channel_id=1754252633),,"⚡️Верховная рада Украины приняла заявление о том, что «решительно осуждает» любые попытки РФ признать ДНР и ЛНР, и попросила западных партнёров применить санкции против России. 

👉 Топор Live",photo,
61,1521,2022-02-15 09:39:27+00:00,,PeerChannel(channel_id=1754252633),,"Украинский парламент принял постановление об обращении к ООН, Европейскому парламенту, ПАСЕ, ОБСЕ, НАТО, ОЧЭС, правительствам и парламентам иностранных государств в связи с эскалацией ситуации вокруг Украины.

Верховная Рада Украины призывает РФ отвести военные силы и вооружение от границы с Украиной и вывести их с временно оккупированных территорий, прекратить военные учения в морских акваториях Украины и снять преграды для международной морской торговли. 

Кроме того, Верховная Рада просит международные организации, а также правительства и парламенты иностранных государств усилить санкционное давление на Россию.

👉 Топор Live",text,
62,1520,2022-02-15 09:29:31+00:00,,PeerChannel(channel_id=1754252633),,"⚡️Сенаторы США признали, что вряд ли смогут принять законопроект о санкциях против РФ до нападения на Украину. 

Они начали готовить не имеющую обязательной силы резолюцию, в которой предупредят Москву о серьезных последствиях в случае атаки, — телеканал NBC.

👉 Топор Live",text,
63,1519,2022-02-15 09:27:21+00:00,,PeerChannel(channel_id=1754252633),,"⚡️Число заболевших коронавирусом в России за сутки — 166.631 человек.

— подтверждено 704 летальных исходов.

👉 Топор Live",photo,
64,1518,2022-02-15 09:22:12+00:00,,PeerChannel(channel_id=1754252633),,"⚡️Минобороны публикует кадры погрузки военной техники после учений.

👉 Топор Live",video,117
65,1517,2022-02-15 09:14:27+00:00,,PeerChannel(channel_id=1754252633),,"⚡️Киев будет расценивать признание Москвой ДНР и ЛНР как выход РФ из Минских соглашений — глава МИД Украины

👉 Топор Live",text,
66,1516,2022-02-15 09:00:51+00:00,,PeerChannel(channel_id=1754252633),,"Во владимирской колонии московский суд начал рассматривать новое дело Навального — о мошенничестве и неуважении к суду. В колонию допустили его супругу.

По данным следствия, Навальный похитил и потратил на личные нужды более 350 млн рублей, пожертвованных ФБК (признан экстремистским и иноагентом и запрещен).

Второй эпизод касается оскорбления судьи, выносившей ему приговор о штрафе за клевету на ветерана Артеменко.

👉 Топор Live",photo,
67,1514,2022-02-15 08:47:07+00:00,,PeerChannel(channel_id=1754252633),,"⚡️Заявление Минобороны о ходе учений и начале отвода в места постоянной дислокации. 

А так же кадры вывода танков с учений.

👉 Топор Live",video,89
68,1513,2022-02-15 08:47:07+00:00,,PeerChannel(channel_id=1754252633),,,video,129
69,1512,2022-02-15 08:35:06+00:00,,PeerChannel(channel_id=1754252633),,"⚡️Россия отводит войска от украинских границ.

Южный и Западный военные округа России начали возвращать войска в места постоянной дислокации после учений, сообщил официальный представитель Минобороны РФ Игорь Конашенков.

На фоне этого российский рубль и украинская гривна начали укрепляться.

👉 Топор Live",photo,
70,1511,2022-02-15 07:35:14+00:00,,PeerChannel(channel_id=1754252633),,"Пока ты сидел и бездумно читал новости, безработный мужик из Америки продал анимированный мусорный бак NFT за 250 000$ 😳

Хайп вокруг NFT продолжает нарастать, ведь абсолютно КАЖДЫЙ может заработать на ПРОСТОЙ КАРТИНКЕ!

Хочешь также? Лижи Леденцы со вкусом NFT и не отставай от трендов!

#реклама",video,8
71,1510,2022-02-15 07:20:31+00:00,,PeerChannel(channel_id=1754252633),,"⚡️Посольство Индии призвало своих граждан временно покинуть Украину. 

Уже 39 страна призвала.

👉 Топор Live",text,
72,1509,2022-02-15 07:18:21+00:00,,PeerChannel(channel_id=1754252633),,"⚡️Вторжение России на Украину «весьма вероятно», войска могут очень быстро занять Киев, кроме того, через несколько дней может быть предпринята попытка вторжения без опознавательных знаков — глава МИД Великобритании Трасс. 

👉 Топор Live",photo,
73,1508,2022-02-15 06:58:57+00:00,,PeerChannel(channel_id=1754252633),,"⚡️Зеленский рассказал депутатам, что Украина «поскандалила с партнерами из-за нагнетания войны». 

«Президент сказал, что три наши дружественные страны нагнетают историю с войной. Он на фракции пытался нам объяснить, что нами играют, но мы сопротивляемся» — местные издания со ссылкой на источники.

👉 Топор Live",photo,
74,1507,2022-02-15 06:50:23+00:00,,PeerChannel(channel_id=1754252633),,"США предложили Украине суверенные кредитные гарантии до $1 млрд — Блинкен.

👉 Топор Live",text,
75,1506,2022-02-15 06:30:58+00:00,,PeerChannel(channel_id=1754252633),,"⚡️США призвали соотечественников немедленно покинуть Приднестровье.

👉 Топор Live",text,
76,1505,2022-02-15 06:20:23+00:00,,PeerChannel(channel_id=1754252633),,"Канада передаст Украине пулеметы, ружья, снайперские винтовки, пистолеты и 1,5 млн патронов, — минобороны Канады.

👉 Топор Live",text,
77,1504,2022-02-15 06:01:42+00:00,,PeerChannel(channel_id=1754252633),,"⚡️Посольство США в Минске призвало американцев немедленно покинуть Беларусь.

👉 Топор Live",text,
78,1503,2022-02-15 05:50:17+00:00,,PeerChannel(channel_id=1754252633),,"В условиях, когда Евросоюзу нужен российский газ, сложно ввести санкции против Москвы, — председатель госсовета Италии Фраттини.

👉 Топор Live",text,
79,1502,2022-02-15 05:30:56+00:00,,PeerChannel(channel_id=1754252633),,"⚡️Глава МИД Украины заявил генсеку ООН, что минские соглашения «не могут быть выполнены на российских условиях». 

👉 Топор Live",text,
80,1501,2022-02-14 21:03:35+00:00,,PeerChannel(channel_id=1754252633),,"США планируют меры макроэкономической поддержки Украины, включая кредитные гарантии, — Белый дом.

👉 Топор Live",text,
81,1500,2022-02-14 20:51:32+00:00,,PeerChannel(channel_id=1754252633),,"⚡️Представитель МИД РФ Захарова предложила агентству Блумберг уточнить прогноз о «нападении» России на Украину.

«Мы все помним, что американское агентство Bloomberg опубликовало сообщение о том, что 15 февраля ""Россия нападет на Украину"". Не хочет это СМД (средство массовой дезинформации) уточнить прогноз?»

👉 Топор Live",text,
82,1499,2022-02-14 20:35:14+00:00,,PeerChannel(channel_id=1754252633),,"Госдеп США заявляет, что стремление Украины вступить в НАТО не является вопросом, который должны решать США или любая другая страна.

👉 Топор Live",text,
83,1498,2022-02-14 20:13:20+00:00,,PeerChannel(channel_id=1754252633),,"⚡️Глава МИД Франции признал, что ничто не указывает на агрессивные намерения у РФ в отношении Украины.

👉 Топор Live",text,
84,1497,2022-02-14 20:02:08+00:00,,PeerChannel(channel_id=1754252633),,"Песков о болезни Жириновского и Зюганова: мы не слышали заявлений врачей или Минздрава о том, что их жизни и здоровью что-то угрожает.

👉 Топор Live",text,
85,1496,2022-02-14 19:50:11+00:00,,PeerChannel(channel_id=1754252633),,"⚡️На сегодняшний день нет оснований для введения в стране военного положения — глава Минобороны Украины. 

👉 Топор Live",text,
86,1495,2022-02-14 19:45:11+00:00,,PeerChannel(channel_id=1754252633),,"⚡️Вполне возможно, что Путин может начать вторжение на Украину практически без предупреждения — Пентагон. 

👉 Топор Live",text,
87,1494,2022-02-14 19:40:21+00:00,,PeerChannel(channel_id=1754252633),,"Врачи оценивают состояние Геннадия Зюганова как средней тяжести.

👉 Топор Live",photo,
88,1493,2022-02-14 19:20:15+00:00,,PeerChannel(channel_id=1754252633),,"США временно переносят посольство на Украине из Киева во Львов. 

В рамках переноса посольства госдеп предписал уничтожить сетевое оборудование и компьютеры, демонтировать телефоны миссии в Киеве, — WSJ. 

👉 Топор Live",text,
89,1491,2022-02-14 18:42:24+00:00,,PeerChannel(channel_id=1754252633),,"⚡️США приветствуют заявление Лаврова по Украине, считают, что есть время и пространство для дипломатического урегулирования, заявили в Пентагоне.

👉 Топор Live",text,
90,1490,2022-02-14 18:22:15+00:00,,PeerChannel(channel_id=1754252633),,"На Украине сейчас работают около 1,6 тыс сотрудников ООН, планов их эвакуировать нет,—  офис Гутерреша. 

👉 Топор Live",text,
91,1489,2022-02-14 17:52:07+00:00,,PeerChannel(channel_id=1754252633),,"Зеленский записал обращение к нации: 

— «Говорят, что 16 февраля будет днём нападения России на Украину, а мы сделаем его днём единения». 

— «Донбасс и Крым вернутся, но исключительно дипломатическим путём». 

— «Всем госслужащим, которые уехали или хотят уехать с Украины – вернуться». 

— «Мы стремимся к миру и все будем решать переговорами».

👉 Топор Live",video,518
92,1488,2022-02-14 17:47:08+00:00,,PeerChannel(channel_id=1754252633),,"⚡️Зеленский сегодня вечером обратится к нации  — РБК Украина

👉 Топор Live",photo,
93,1486,2022-02-14 16:58:56+00:00,,PeerChannel(channel_id=1754252633),,"⚡️Мы находимся на краю пропасти, но у президента Путина ещё есть время отступить — Премьер-министр Великобритании Джонсон. 

👉 Топор Live",photo,
94,1485,2022-02-14 16:40:28+00:00,,PeerChannel(channel_id=1754252633),,"⚡️Закрытие воздушного пространства и портов Украины сегодня не обсуждается, — Секретарь СНБО Украины.

👉 Топор Live",text,
95,1484,2022-02-14 16:19:35+00:00,,PeerChannel(channel_id=1754252633),,"⚡️Российские наемники усилили присутствие на Украине в последние недели, это увеличивает риски вторжения на Украину — источники Reuters.

👉 Топор Live",text,
96,1483,2022-02-14 16:12:40+00:00,,PeerChannel(channel_id=1754252633),,"⚡️Киев не видит предпосылок для вторжения РФ на территорию Украины — секретарь Совбеза Украины. 

👉 Топор Live",text,
97,1482,2022-02-14 15:50:17+00:00,,PeerChannel(channel_id=1754252633),,"Премьер Британии: Достаточно очевидно, что Россия планирует вторжение в Украину.

Борис Джонсон предупредил, что нападение на Украину может произойти в ближайшие 48 часов и повторил оценку численности российской группировки в 130 тыс. человек

👉 Топор Live",video,113
98,1481,2022-02-14 15:28:37+00:00,,PeerChannel(channel_id=1754252633),,"⚡️Полиция Украины с 14 по 19 февраля переходит на усиленный режим несения службы.

👉 Топор Live",photo,
99,1480,2022-02-14 15:27:01+00:00,,PeerChannel(channel_id=1754252633),,"⚡️Россия не собирается убирать из гарантий безопасности вопросы нерасширения НАТО, но это не препятствие для переговоров — сенатор Косачев.

👉 Топор Live",photo,
100,1479,2022-02-14 15:07:26+00:00,,PeerChannel(channel_id=1754252633),,"⚡️Зеленский обещал представить для обсуждения в ""минском формате"" проекты закона об особом статусе Донбасса — Канцлер Германии.

👉 Топор Live",text,
101,1478,2022-02-14 15:04:54+00:00,,PeerChannel(channel_id=1754252633),,"⚡️Всемирный банк временно вывозит своих сотрудников из Украины — Reuters. 

👉 Топор Live",text,
102,1477,2022-02-14 14:52:21+00:00,,PeerChannel(channel_id=1754252633),,"⚡️Канцлер Германии Шольц не исключил возможности поставок оружия Киеву.

👉 Топор Live",text,
103,1476,2022-02-14 14:34:21+00:00,,PeerChannel(channel_id=1754252633),,"⚡️Зеленский о выезде крупных бизнесменов из Украины: государство влиять на бизнес не может, считаю, что свой приговор себе они вынесли.

👉 Топор Live",photo,
104,1475,2022-02-14 14:33:03+00:00,,PeerChannel(channel_id=1754252633),,"⚡️Вопрос членства Украины в НАТО на данный момент не актуален - канцлер ФРГ Шольц.

👉 Топор Live",text,
105,1474,2022-02-14 14:32:14+00:00,,PeerChannel(channel_id=1754252633),,"⚡️Минюст РФ разработал законопроект о создании реестра неплательщиков алиментов, находящихся в розыске.

👉 Топор Live",text,
106,1473,2022-02-14 14:25:16+00:00,,PeerChannel(channel_id=1754252633),,"⚡️Канцлер ФРГ Шольц после переговоров с Зеленским: Германия решительно стоит на вашей стороне.

👉 Топор Live",text,
107,1472,2022-02-14 14:03:05+00:00,,PeerChannel(channel_id=1754252633),,"⚡️Путин концептуально одобрил проект МИД с ответами России по гарантиям безопасности, — Песков.

👉 Топор Live",text,
108,1471,2022-02-14 13:58:41+00:00,,PeerChannel(channel_id=1754252633),,"«Если какой-то Гиркин попробует захватить наши админздания, он будет расстрелян». — Министр МВД Украины Денис Монастырский.

👉 Топор Live",video,104
