,id,date,from_id,to_id,fwd_from,message,type,duration
222,262,2022-01-07 07:15:07+00:00,,PeerChannel(channel_id=1614795545),,,photo,
223,261,2022-01-06 19:15:27+00:00,,PeerChannel(channel_id=1614795545),,,photo,
224,260,2022-01-06 16:15:32+00:00,,PeerChannel(channel_id=1614795545),,,video,95
225,259,2022-01-06 13:15:27+00:00,,PeerChannel(channel_id=1614795545),,,photo,
226,258,2022-01-06 10:15:28+00:00,,PeerChannel(channel_id=1614795545),,,video,11
227,257,2022-01-06 07:15:14+00:00,,PeerChannel(channel_id=1614795545),,,photo,
228,256,2022-01-05 19:15:21+00:00,,PeerChannel(channel_id=1614795545),,,photo,
229,255,2022-01-05 16:15:20+00:00,,PeerChannel(channel_id=1614795545),,,video,10
230,254,2022-01-05 13:15:18+00:00,,PeerChannel(channel_id=1614795545),,,photo,
231,253,2022-01-05 10:15:19+00:00,,PeerChannel(channel_id=1614795545),,,video,10
232,252,2022-01-05 07:15:09+00:00,,PeerChannel(channel_id=1614795545),,,photo,
233,251,2022-01-04 19:15:29+00:00,,PeerChannel(channel_id=1614795545),,,video,3
234,250,2022-01-04 16:15:32+00:00,,PeerChannel(channel_id=1614795545),,,video,8
235,249,2022-01-04 13:15:24+00:00,,PeerChannel(channel_id=1614795545),,,video,5
236,248,2022-01-04 10:10:10+00:00,,PeerChannel(channel_id=1614795545),,,video,43
237,247,2022-01-04 07:15:21+00:00,,PeerChannel(channel_id=1614795545),,,photo,
238,246,2022-01-03 19:15:15+00:00,,PeerChannel(channel_id=1614795545),,,photo,
239,245,2022-01-03 16:15:13+00:00,,PeerChannel(channel_id=1614795545),,,video,21
240,244,2022-01-03 13:15:12+00:00,,PeerChannel(channel_id=1614795545),,,photo,
241,243,2022-01-03 10:15:12+00:00,,PeerChannel(channel_id=1614795545),,,video,11
242,242,2022-01-03 07:15:05+00:00,,PeerChannel(channel_id=1614795545),,,photo,
243,241,2022-01-02 19:15:24+00:00,,PeerChannel(channel_id=1614795545),,"foot fetish
nsfw",photo,
244,240,2022-01-02 16:15:16+00:00,,PeerChannel(channel_id=1614795545),,,video,8
245,239,2022-01-02 13:15:16+00:00,,PeerChannel(channel_id=1614795545),,,photo,
246,238,2022-01-02 10:15:14+00:00,,PeerChannel(channel_id=1614795545),,,video,13
247,237,2022-01-02 07:15:14+00:00,,PeerChannel(channel_id=1614795545),,,photo,
248,236,2022-01-01 19:15:15+00:00,,PeerChannel(channel_id=1614795545),,,photo,
249,235,2022-01-01 16:15:19+00:00,,PeerChannel(channel_id=1614795545),,,video,5
250,234,2022-01-01 13:15:08+00:00,,PeerChannel(channel_id=1614795545),,,photo,
251,233,2022-01-01 10:15:13+00:00,,PeerChannel(channel_id=1614795545),,,video,7
252,232,2022-01-01 07:15:12+00:00,,PeerChannel(channel_id=1614795545),,,photo,
253,231,2021-12-31 19:15:26+00:00,,PeerChannel(channel_id=1614795545),,,photo,
254,230,2021-12-31 16:15:27+00:00,,PeerChannel(channel_id=1614795545),,,video,8
255,229,2021-12-31 13:15:12+00:00,,PeerChannel(channel_id=1614795545),,,photo,
256,228,2021-12-31 10:15:22+00:00,,PeerChannel(channel_id=1614795545),,,video,8
257,227,2021-12-31 07:15:18+00:00,,PeerChannel(channel_id=1614795545),,,photo,
258,226,2021-12-30 19:15:12+00:00,,PeerChannel(channel_id=1614795545),,,photo,
259,225,2021-12-30 16:15:23+00:00,,PeerChannel(channel_id=1614795545),,,video,60
260,224,2021-12-30 13:15:14+00:00,,PeerChannel(channel_id=1614795545),,,photo,
261,223,2021-12-30 10:15:11+00:00,,PeerChannel(channel_id=1614795545),,,video,9
262,222,2021-12-30 07:15:09+00:00,,PeerChannel(channel_id=1614795545),,,photo,
263,221,2021-12-29 19:15:30+00:00,,PeerChannel(channel_id=1614795545),,,photo,
264,220,2021-12-29 16:15:30+00:00,,PeerChannel(channel_id=1614795545),,,video,4
265,219,2021-12-29 13:15:27+00:00,,PeerChannel(channel_id=1614795545),,,photo,
266,218,2021-12-29 10:15:22+00:00,,PeerChannel(channel_id=1614795545),,,video,116
267,217,2021-12-29 07:15:22+00:00,,PeerChannel(channel_id=1614795545),,,photo,
268,216,2021-12-28 19:15:17+00:00,,PeerChannel(channel_id=1614795545),,,photo,
269,215,2021-12-28 16:15:22+00:00,,PeerChannel(channel_id=1614795545),,,video,11
270,214,2021-12-28 13:15:14+00:00,,PeerChannel(channel_id=1614795545),,,photo,
271,213,2021-12-28 10:15:16+00:00,,PeerChannel(channel_id=1614795545),,,video,299
272,212,2021-12-28 07:15:15+00:00,,PeerChannel(channel_id=1614795545),,,photo,
273,211,2021-12-27 19:15:28+00:00,,PeerChannel(channel_id=1614795545),,,photo,
274,210,2021-12-27 16:15:27+00:00,,PeerChannel(channel_id=1614795545),,,video,18
275,209,2021-12-27 13:15:23+00:00,,PeerChannel(channel_id=1614795545),,,photo,
276,208,2021-12-27 10:15:18+00:00,,PeerChannel(channel_id=1614795545),,,video,13
277,207,2021-12-27 07:15:19+00:00,,PeerChannel(channel_id=1614795545),,,photo,
278,206,2021-12-26 19:15:16+00:00,,PeerChannel(channel_id=1614795545),,,photo,
279,205,2021-12-26 16:15:19+00:00,,PeerChannel(channel_id=1614795545),,,video,6
280,204,2021-12-26 13:15:11+00:00,,PeerChannel(channel_id=1614795545),,,photo,
281,203,2021-12-26 10:15:12+00:00,,PeerChannel(channel_id=1614795545),,,video,13
282,202,2021-12-26 07:15:12+00:00,,PeerChannel(channel_id=1614795545),,,photo,
283,201,2021-12-25 19:15:23+00:00,,PeerChannel(channel_id=1614795545),,,photo,
284,200,2021-12-25 16:15:27+00:00,,PeerChannel(channel_id=1614795545),,,video,8
285,199,2021-12-25 13:15:27+00:00,,PeerChannel(channel_id=1614795545),,,photo,
286,198,2021-12-25 10:15:23+00:00,,PeerChannel(channel_id=1614795545),,,video,6
287,197,2021-12-25 07:15:17+00:00,,PeerChannel(channel_id=1614795545),,,photo,
288,196,2021-12-24 19:15:17+00:00,,PeerChannel(channel_id=1614795545),,,photo,
289,195,2021-12-24 16:15:17+00:00,,PeerChannel(channel_id=1614795545),,,video,36
290,194,2021-12-24 13:15:10+00:00,,PeerChannel(channel_id=1614795545),,,photo,
291,193,2021-12-24 10:15:10+00:00,,PeerChannel(channel_id=1614795545),,,video,7
292,192,2021-12-24 07:15:08+00:00,,PeerChannel(channel_id=1614795545),,,photo,
293,191,2021-12-23 19:15:20+00:00,,PeerChannel(channel_id=1614795545),,,photo,
294,190,2021-12-23 16:15:31+00:00,,PeerChannel(channel_id=1614795545),,,video,7
295,189,2021-12-23 13:15:21+00:00,,PeerChannel(channel_id=1614795545),,,photo,
296,188,2021-12-23 10:15:20+00:00,,PeerChannel(channel_id=1614795545),,,video,22
297,187,2021-12-23 07:15:22+00:00,,PeerChannel(channel_id=1614795545),,,photo,
298,186,2021-12-22 19:15:20+00:00,,PeerChannel(channel_id=1614795545),,,photo,
299,185,2021-12-22 16:15:19+00:00,,PeerChannel(channel_id=1614795545),,,video,6
300,184,2021-12-22 13:15:26+00:00,,PeerChannel(channel_id=1614795545),,,photo,
301,183,2021-12-22 10:15:08+00:00,,PeerChannel(channel_id=1614795545),,,video,15
302,182,2021-12-22 07:15:11+00:00,,PeerChannel(channel_id=1614795545),,,photo,
