,id,date,from_id,to_id,fwd_from,message,type,duration
16,821010,2021-11-19 07:32:24+00:00,,463034736,,"🔆 В понедельник начнется курс Tilda+Marketing

Это курс по созданию сайтов для предпринимателей с упором на маркетинг. За 3 недели вы сможете научиться делать сайты для бизнеса, полностью готовые к продвижению — с продающей структурой, SEO-оптимизацией, полезной аналитикой и настройками для рекламы.

Подробнее о курсе 👉 https://marketing.tilda.school/

▪ На первой неделе вы научитесь проектировать лендинги, опираясь на анализ целевой аудитории и конкурентов. С сильной структурой и убедительным текстом. А еще поймете, как проектировать многостраничные сайты и интернет-магазины.

▪ На второй неделе вас ждет погружение в создание сайтов на Тильде. Познакомитесь с основными функциями. Освоите принципы, которые помогут создавать страницы с аккуратным дизайном. Научитесь делать сайты с адаптацией для мобильных устройств.

▪ На третьей неделе вы погрузитесь в SEO сайтов на Тильде, настройку аналитики и подготовку сайта для контекстной и таргетированной рекламы. В конце получите большой чек-лист проверки сайта перед запуском продвижения.

Завтра в 14:00 по Москве (13:00 по Киеву) пройдет открытый урок курса. Подробно расскажем о программе, особенностях практики и обратной связи, ответим на вопросы в прямом эфире. Урок ведут преподаватели курса — Роман Яковенко и Витас Греф.

Чтобы записаться на открытый урок, нажмите на кнопку ниже 👇",text,
17,821009,2021-11-19 07:32:24+00:00,,463034736,,,photo,
18,820708,2021-11-18 07:08:15+00:00,,463034736,,"✨ Чтобы подробнее узнать об обновленной программе нового курса, особенностях обучения и практики, а также задать вопросы кураторам в прямом эфире, приходите в субботу на открытый вступительный урок курса. 

Начало урока 20 ноября (суббота) в 16:00 по Москве или 15:00 по Киеву

Чтобы записаться на открытый урок, нажмите на кнопку ниже 👇",text,
19,820707,2021-11-18 07:08:11+00:00,,463034736,,"⚡️ Второй поток курса по веб-дизайну начнется в понедельник 22 ноября

Это 2 месяца погружения в принципы UI/UX дизайна и развитие креативности вместе с Максимом Ширко, Денисом Потаповым и Антоном Командиным.

Подробнее о курсе 👉 https://tilda.school/uiux 

За 8 недель вы охватите 3 области дизайна:

🟠 UI
Вы изучите правила визуальной иерархии, композиции, работы с сеткой и типографикой — все, что поможет сделать сайт аккуратным и удобным.

🔵 UX
Научитесь понимать задачи заказчика и мир клиента. Проектировать пути пользователя. Продумывать логику повествования и сценарии взаимодействия.

🟣 Креативность
Научитесь развивать визуальный вкус и насмотренность. Узнаете актуальные тренды. Поймете, как придумывать смелые дизайн-концепции.

↓

В результате вы получите сбалансированный набор фундаментальных навыков веб-дизайнера, который будет направлен именно на создание сайтов.",photo,
20,820706,2021-11-18 07:08:11+00:00,,463034736,,,photo,
21,820508,2021-11-17 14:01:36+00:00,,463034736,,"✨ Приходите на бесплатный мастер-класс Школы Тильды: «Зачем проводить UX исследования»

🕒 18 ноября (завтра) | 16:00 по Москве | 15:00 по Киеву

На мастер-классе мы расскажем, как UX может влиять на деньги. И почему стоит начать с исследования, даже если вы делаете небольшой корпоративный сайт на 10 страниц. 

Во второй половине эфира мы подробно разберем кейс и историю выпускников Школы Тильды. О там как они проводили UX-исследование, которое потом выкупила реальная компания для своего бизнеса.

Мастер-класс ведет Денис Потапов — основатель студии DEPO и куратор курсов UI/UX и Tilda PRO в Школе Тильды.

Нажмите на кнопку ниже, чтобы записаться на мастер-класс 👇",text,
22,820507,2021-11-17 14:01:36+00:00,,463034736,,,photo,
23,816150,2021-11-05 18:51:01+00:00,,463034736,,Ещё больше бесплатных курсов — в главном меню👇,text,
24,816149,2021-11-05 18:50:56+00:00,,463034736,,"Привет! На связи Бот Школы Тильды👋
Бесплатный курс по Figma доступен по кнопке ниже👇",text,
25,816148,2021-11-05 18:50:55+00:00,PeerUser(user_id=463034736),1503461862,,/start,text,
